Column1,Column2,Column3
41588,DIO_process,97440,2840
41588,actuator_cmd_process,0,864
41588,actuator_feedback_process,0,864
41588,CLAW_process,0,2656
41588,annunciator_process,0,2824
41589,FDIR_process,5707,552
41589,test_executor_process,0,744
41589,telemetry_process,0,4072
41589,processmonitor_process,823254,3288
41589,data_validation_process,0,3000
41589,
41589,ADAHRS_process,41173,2920
41589,Post_process,0,680
41589,read_interface_process,74826,784
41589,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41593,AHRS_process,28694,3224
41593,ADU_process,42027,3000
41593,GPS_process,19254,3064
41593,EMS_process,19414,2760
41593,DIO_process,97067,2840
41593,actuator_cmd_process,0,864
41593,actuator_feedback_process,0,864
41593,CLAW_process,0,2656
41593,annunciator_process,115200,2824
41594,FDIR_process,4800,552
41594,test_executor_process,0,744
41594,telemetry_process,0,4072
41594,processmonitor_process,794826,3288
41594,data_validation_process,0,3000
41594,
41594,ADAHRS_process,40054,2920
41594,Post_process,11200,680
41594,read_interface_process,72800,784
41594,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41598,AHRS_process,0,3224
41598,ADU_process,42026,3000
41598,GPS_process,7680,3064
41598,EMS_process,16800,2760
41598,DIO_process,104320,2840
41598,actuator_cmd_process,0,864
41598,actuator_feedback_process,89654,864
41599,CLAW_process,0,2656
41599,annunciator_process,0,2824
41599,FDIR_process,5013,552
41599,test_executor_process,0,744
41599,telemetry_process,0,4072
41599,processmonitor_process,800107,3288
41599,data_validation_process,0,3000
41599,
41599,ADAHRS_process,40160,2920
41599,Post_process,0,680
41599,read_interface_process,73760,784
41599,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41603,AHRS_process,27893,3224
41603,ADU_process,42134,3000
41603,GPS_process,8853,3064
41603,EMS_process,16586,2760
41603,DIO_process,99360,2840
41603,actuator_cmd_process,0,864
41603,actuator_feedback_process,50293,864
41603,CLAW_process,0,2656
41603,annunciator_process,0,2824
41604,FDIR_process,5067,552
41604,test_executor_process,0,744
41604,telemetry_process,0,4072
41604,processmonitor_process,797493,3288
41604,data_validation_process,1164000,3000
41604,
41604,ADAHRS_process,55306,2920
41604,Post_process,0,680
41604,read_interface_process,78240,784
41604,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41608,AHRS_process,0,3224
41608,ADU_process,41866,3000
41608,GPS_process,20267,3064
41608,EMS_process,20000,2760
41608,DIO_process,97973,2840
41608,actuator_cmd_process,0,864
41608,actuator_feedback_process,0,864
41609,CLAW_process,85493,2656
41609,annunciator_process,0,2824
41609,FDIR_process,5013,552
41609,test_executor_process,0,744
41609,telemetry_process,0,4072
41609,processmonitor_process,819147,3288
41609,data_validation_process,0,3000
41609,
41609,ADAHRS_process,40587,2920
41609,Post_process,0,680
41609,read_interface_process,78827,784
41609,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41613,AHRS_process,30613,3224
41613,ADU_process,43094,3000
41613,GPS_process,8800,3064
41613,EMS_process,16960,2760
41613,DIO_process,101333,2840
41613,actuator_cmd_process,0,864
41613,actuator_feedback_process,0,864
41613,CLAW_process,0,2656
41613,annunciator_process,0,2824
41614,FDIR_process,5547,552
41614,test_executor_process,0,744
41614,telemetry_process,0,4072
41614,processmonitor_process,902347,3288
41614,data_validation_process,0,3000
41614,
41614,ADAHRS_process,41173,2920
41614,Post_process,0,680
41614,read_interface_process,77227,784
41614,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41618,AHRS_process,0,3224
41618,ADU_process,42133,3000
41618,GPS_process,37653,3064
41618,EMS_process,18720,2760
41618,DIO_process,94880,2840
41618,actuator_cmd_process,66613,864
41618,actuator_feedback_process,0,864
41619,CLAW_process,0,2656
41619,annunciator_process,0,2824
41619,FDIR_process,5120,552
41619,test_executor_process,0,744
41619,telemetry_process,0,4072
41619,processmonitor_process,805280,3288
41619,data_validation_process,0,3000
41619,
41619,ADAHRS_process,40480,2920
41619,Post_process,0,680
41619,read_interface_process,73866,784
41619,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41623,AHRS_process,28160,3224
41623,ADU_process,53707,3000
41623,GPS_process,8427,3064
41623,EMS_process,16907,2760
41623,DIO_process,96854,2840
41623,actuator_cmd_process,87680,864
41623,actuator_feedback_process,0,864
41623,CLAW_process,0,2656
41623,annunciator_process,0,2824
41624,FDIR_process,4960,552
41624,test_executor_process,0,744
41624,telemetry_process,1566880,4072
41624,processmonitor_process,798453,3288
41624,data_validation_process,0,3000
41624,
41624,ADAHRS_process,40160,2920
41624,Post_process,0,680
41624,read_interface_process,73174,784
41624,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41628,AHRS_process,0,3224
41628,ADU_process,41973,3000
41628,GPS_process,7626,3064
41628,EMS_process,29173,2760
41628,DIO_process,96693,2840
41628,actuator_cmd_process,0,864
41628,actuator_feedback_process,0,864
41628,CLAW_process,0,2656
41628,annunciator_process,0,2824
41629,FDIR_process,5280,552
41629,test_executor_process,0,744
41629,telemetry_process,0,4072
41629,processmonitor_process,809173,3288
41629,data_validation_process,0,3000
41629,
41629,ADAHRS_process,40374,2920
41629,Post_process,0,680
41629,read_interface_process,73120,784
41629,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41633,AHRS_process,28640,3224
41633,ADU_process,41493,3000
41633,GPS_process,7787,3064
41633,EMS_process,30027,2760
41633,DIO_process,95093,2840
41633,actuator_cmd_process,0,864
41633,actuator_feedback_process,0,864
41633,CLAW_process,0,2656
41633,annunciator_process,113440,2824
41634,FDIR_process,4907,552
41634,test_executor_process,0,744
41634,telemetry_process,0,4072
41634,processmonitor_process,791840,3288
41634,data_validation_process,0,3000
41634,
41634,ADAHRS_process,39733,2920
41634,Post_process,11254,680
41634,read_interface_process,72213,784
41634,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41638,AHRS_process,0,3224
41638,ADU_process,41814,3000
41638,GPS_process,7680,3064
41638,EMS_process,16587,2760
41638,DIO_process,107360,2840
41638,actuator_cmd_process,0,864
41638,actuator_feedback_process,86987,864
41639,CLAW_process,0,2656
41639,annunciator_process,0,2824
41639,FDIR_process,5173,552
41639,test_executor_process,0,744
41639,telemetry_process,0,4072
41639,processmonitor_process,799627,3288
41639,data_validation_process,0,3000
41639,
41639,ADAHRS_process,40000,2920
41639,Post_process,0,680
41639,read_interface_process,73280,784
41639,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41643,AHRS_process,27894,3224
41643,ADU_process,41600,3000
41643,GPS_process,7947,3064
41643,EMS_process,87146,2760
41643,DIO_process,104587,2840
41643,actuator_cmd_process,0,864
41643,actuator_feedback_process,50293,864
41644,CLAW_process,0,2656
41644,annunciator_process,0,2824
41644,FDIR_process,5067,552
41644,test_executor_process,0,744
41644,telemetry_process,0,4072
41644,processmonitor_process,796213,3288
41644,data_validation_process,1169654,3000
41644,
41644,ADAHRS_process,54293,2920
41644,Post_process,0,680
41644,read_interface_process,79627,784
41644,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41648,AHRS_process,0,3224
41648,ADU_process,42933,3000
41648,GPS_process,8800,3064
41648,EMS_process,17547,2760
41648,DIO_process,101227,2840
41648,actuator_cmd_process,0,864
41648,actuator_feedback_process,0,864
41649,CLAW_process,84747,2656
41649,annunciator_process,0,2824
41649,FDIR_process,5866,552
41649,test_executor_process,3840,744
41649,telemetry_process,0,4072
41649,processmonitor_process,897920,3288
41649,data_validation_process,0,3000
41649,
41649,ADAHRS_process,56054,2920
41649,Post_process,0,680
41649,read_interface_process,79626,784
41649,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41653,AHRS_process,30346,3224
41653,ADU_process,42880,3000
41653,GPS_process,8426,3064
41653,EMS_process,17067,2760
41653,DIO_process,97546,2840
41653,actuator_cmd_process,0,864
41653,actuator_feedback_process,0,864
41653,CLAW_process,0,2656
41653,annunciator_process,0,2824
41654,FDIR_process,4960,552
41654,test_executor_process,4320,744
41654,telemetry_process,0,4072
41654,processmonitor_process,817334,3288
41654,data_validation_process,0,3000
41654,
41654,ADAHRS_process,54453,2920
41654,Post_process,0,680
41654,read_interface_process,73920,784
41654,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41658,AHRS_process,0,3224
41658,ADU_process,41973,3000
41658,GPS_process,26560,3064
41658,EMS_process,29600,2760
41658,DIO_process,100054,2840
41658,actuator_cmd_process,65013,864
41658,actuator_feedback_process,0,864
41659,CLAW_process,0,2656
41659,annunciator_process,0,2824
41659,FDIR_process,4907,552
41659,test_executor_process,19680,744
41659,telemetry_process,0,4072
41659,processmonitor_process,799413,3288
41659,data_validation_process,0,3000
41659,
41659,ADAHRS_process,40053,2920
41659,Post_process,0,680
41659,read_interface_process,74134,784
41659,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41663,AHRS_process,29654,3224
41663,ADU_process,55147,3000
41663,GPS_process,8000,3064
41663,EMS_process,16853,2760
41663,DIO_process,97600,2840
41663,actuator_cmd_process,87574,864
41663,actuator_feedback_process,0,864
41663,CLAW_process,0,2656
41663,annunciator_process,0,2824
41664,FDIR_process,4907,552
41664,test_executor_process,0,744
41664,telemetry_process,1562613,4072
41664,processmonitor_process,801600,3288
41664,data_validation_process,0,3000
41664,
41664,ADAHRS_process,40427,2920
41664,Post_process,0,680
41664,read_interface_process,73653,784
41664,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41668,AHRS_process,0,3224
41668,ADU_process,41867,3000
41668,GPS_process,7894,3064
41668,EMS_process,27253,2760
41668,DIO_process,95200,2840
41668,actuator_cmd_process,0,864
41668,actuator_feedback_process,0,864
41668,CLAW_process,0,2656
41668,annunciator_process,0,2824
41669,FDIR_process,5013,552
41669,test_executor_process,0,744
41669,telemetry_process,0,4072
41669,processmonitor_process,809760,3288
41669,data_validation_process,0,3000
41669,
41669,ADAHRS_process,40800,2920
41669,Post_process,0,680
41669,read_interface_process,73173,784
41669,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41673,AHRS_process,28906,3224
41673,ADU_process,41386,3000
41673,GPS_process,7680,3064
41673,EMS_process,30240,2760
41673,DIO_process,96586,2840
41673,actuator_cmd_process,0,864
41673,actuator_feedback_process,0,864
41673,CLAW_process,0,2656
41673,annunciator_process,113813,2824
41674,FDIR_process,4853,552
41674,test_executor_process,0,744
41674,telemetry_process,0,4072
41674,processmonitor_process,791680,3288
41674,data_validation_process,0,3000
41674,
41674,ADAHRS_process,39893,2920
41674,Post_process,11306,680
41674,read_interface_process,72534,784
41674,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41678,AHRS_process,0,3224
41678,ADU_process,41547,3000
41678,GPS_process,7786,3064
41678,EMS_process,16854,2760
41678,DIO_process,104320,2840
41679,actuator_cmd_process,0,864
41679,actuator_feedback_process,86827,864
41679,CLAW_process,0,2656
41679,annunciator_process,0,2824
41679,FDIR_process,4854,552
41679,test_executor_process,0,744
41679,telemetry_process,0,4072
41679,processmonitor_process,798453,3288
41679,data_validation_process,0,3000
41679,
41679,ADAHRS_process,39947,2920
41679,Post_process,0,680
41679,read_interface_process,72800,784
41679,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41683,AHRS_process,29440,3224
41683,ADU_process,43040,3000
41683,GPS_process,8267,3064
41683,EMS_process,16906,2760
41683,DIO_process,103627,2840
41683,actuator_cmd_process,0,864
41683,actuator_feedback_process,52960,864
41683,CLAW_process,0,2656
41683,annunciator_process,0,2824
41684,FDIR_process,5600,552
41684,test_executor_process,0,744
41684,telemetry_process,0,4072
41684,processmonitor_process,918720,3288
41684,data_validation_process,1169813,3000
41684,
41684,ADAHRS_process,41440,2920
41684,Post_process,0,680
41684,read_interface_process,79573,784
41684,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41688,AHRS_process,0,3224
41688,ADU_process,52640,3000
41688,GPS_process,8800,3064
41688,EMS_process,18667,2760
41688,DIO_process,95627,2840
41688,actuator_cmd_process,0,864
41688,actuator_feedback_process,0,864
41689,CLAW_process,85066,2656
41689,annunciator_process,0,2824
41689,FDIR_process,5333,552
41689,test_executor_process,0,744
41689,telemetry_process,0,4072
41689,processmonitor_process,826934,3288
41689,data_validation_process,0,3000
41689,
41689,ADAHRS_process,40907,2920
41689,Post_process,0,680
41689,read_interface_process,78560,784
41689,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41693,AHRS_process,31734,3224
41693,ADU_process,113440,3000
41693,GPS_process,9973,3064
41693,EMS_process,16960,2760
41693,DIO_process,101760,2840
41693,actuator_cmd_process,0,864
41693,actuator_feedback_process,0,864
41693,CLAW_process,0,2656
41693,annunciator_process,0,2824
41694,FDIR_process,4907,552
41694,test_executor_process,0,744
41694,telemetry_process,0,4072
41694,processmonitor_process,808533,3288
41694,data_validation_process,0,3000
41694,
41694,ADAHRS_process,55733,2920
41694,Post_process,0,680
41694,read_interface_process,77920,784
41694,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41698,AHRS_process,0,3224
41698,ADU_process,42293,3000
41698,GPS_process,39894,3064
41698,EMS_process,17547,2760
41698,DIO_process,96533,2840
41698,actuator_cmd_process,64586,864
41698,actuator_feedback_process,0,864
41699,CLAW_process,0,2656
41699,annunciator_process,0,2824
41699,FDIR_process,4960,552
41699,test_executor_process,0,744
41699,telemetry_process,0,4072
41699,processmonitor_process,806987,3288
41699,data_validation_process,0,3000
41699,
41699,ADAHRS_process,41493,2920
41699,Post_process,0,680
41699,read_interface_process,73547,784
41699,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41703,AHRS_process,28640,3224
41703,ADU_process,56907,3000
41703,GPS_process,8746,3064
41703,EMS_process,16746,2760
41703,DIO_process,101973,2840
41703,actuator_cmd_process,86240,864
41703,actuator_feedback_process,0,864
41703,CLAW_process,0,2656
41703,annunciator_process,0,2824
41704,FDIR_process,4960,552
41704,test_executor_process,0,744
41704,telemetry_process,1591147,4072
41704,processmonitor_process,797546,3288
41704,data_validation_process,0,3000
41704,
41704,ADAHRS_process,40107,2920
41704,Post_process,0,680
41704,read_interface_process,73706,784
41704,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41708,AHRS_process,0,3224
41708,ADU_process,42507,3000
41708,GPS_process,8480,3064
41708,EMS_process,31520,2760
41708,DIO_process,91947,2840
41708,actuator_cmd_process,0,864
41708,actuator_feedback_process,0,864
41708,CLAW_process,0,2656
41709,annunciator_process,0,2824
41709,FDIR_process,5706,552
41709,test_executor_process,0,744
41709,telemetry_process,0,4072
41709,processmonitor_process,815894,3288
41709,data_validation_process,0,3000
41709,
41709,ADAHRS_process,41547,2920
41709,Post_process,0,680
41709,read_interface_process,74240,784
41709,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41713,AHRS_process,29706,3224
41713,ADU_process,42933,3000
41713,GPS_process,8534,3064
41713,EMS_process,16907,2760
41713,DIO_process,101227,2840
41713,actuator_cmd_process,0,864
41713,actuator_feedback_process,0,864
41713,CLAW_process,0,2656
41713,annunciator_process,118080,2824
41714,FDIR_process,6560,552
41714,test_executor_process,0,744
41714,telemetry_process,0,4072
41714,processmonitor_process,863093,3288
41714,data_validation_process,0,3000
41714,
41714,ADAHRS_process,55840,2920
41714,Post_process,12214,680
41714,read_interface_process,73494,784
41714,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41718,AHRS_process,0,3224
41718,ADU_process,42027,3000
41718,GPS_process,8106,3064
41718,EMS_process,28213,2760
41718,DIO_process,95840,2840
41718,actuator_cmd_process,0,864
41718,actuator_feedback_process,91040,864
41719,CLAW_process,0,2656
41719,annunciator_process,0,2824
41719,FDIR_process,5014,552
41719,test_executor_process,0,744
41719,telemetry_process,0,4072
41719,processmonitor_process,807307,3288
41719,data_validation_process,0,3000
41719,
41719,ADAHRS_process,40320,2920
41719,Post_process,0,680
41719,read_interface_process,73493,784
41719,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41723,AHRS_process,28107,3224
41723,ADU_process,41706,3000
41723,GPS_process,8214,3064
41723,EMS_process,16587,2760
41723,DIO_process,100640,2840
41723,actuator_cmd_process,0,864
41723,actuator_feedback_process,50506,864
41723,CLAW_process,0,2656
41723,annunciator_process,0,2824
41724,FDIR_process,5013,552
41724,test_executor_process,0,744
41724,telemetry_process,0,4072
41724,processmonitor_process,800960,3288
41724,data_validation_process,1171893,3000
41724,
41724,ADAHRS_process,54933,2920
41724,Post_process,0,680
41724,read_interface_process,78560,784
41724,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41728,AHRS_process,0,3224
41728,ADU_process,42187,3000
41728,GPS_process,20746,3064
41728,EMS_process,18827,2760
41728,DIO_process,98720,2840
41728,actuator_cmd_process,0,864
41728,actuator_feedback_process,0,864
41729,CLAW_process,86027,2656
41729,annunciator_process,0,2824
41729,FDIR_process,5013,552
41729,test_executor_process,0,744
41729,telemetry_process,0,4072
41729,processmonitor_process,822026,3288
41729,data_validation_process,0,3000
41729,
41729,ADAHRS_process,40640,2920
41729,Post_process,0,680
41729,read_interface_process,79467,784
41729,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41733,AHRS_process,30293,3224
41733,ADU_process,42293,3000
41733,GPS_process,8160,3064
41733,EMS_process,16586,2760
41733,DIO_process,98773,2840
41733,actuator_cmd_process,0,864
41733,actuator_feedback_process,0,864
41733,CLAW_process,0,2656
41733,annunciator_process,0,2824
41734,FDIR_process,5014,552
41734,test_executor_process,0,744
41734,telemetry_process,0,4072
41734,processmonitor_process,810240,3288
41734,data_validation_process,0,3000
41734,
41734,ADAHRS_process,55893,2920
41734,Post_process,0,680
41734,read_interface_process,74240,784
41734,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41738,AHRS_process,0,3224
41738,ADU_process,41707,3000
41738,GPS_process,26080,3064
41738,EMS_process,29440,2760
41738,DIO_process,96800,2840
41738,actuator_cmd_process,64427,864
41738,actuator_feedback_process,0,864
41739,CLAW_process,0,2656
41739,annunciator_process,0,2824
41739,FDIR_process,4906,552
41739,test_executor_process,0,744
41739,telemetry_process,0,4072
41739,processmonitor_process,797494,3288
41739,data_validation_process,0,3000
41739,
41739,ADAHRS_process,40960,2920
41739,Post_process,0,680
41739,read_interface_process,73493,784
41739,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41743,AHRS_process,28480,3224
41743,ADU_process,56160,3000
41743,GPS_process,8160,3064
41743,EMS_process,16800,2760
41743,DIO_process,98453,2840
41743,actuator_cmd_process,87040,864
41743,actuator_feedback_process,0,864
41743,CLAW_process,0,2656
41743,annunciator_process,0,2824
41744,FDIR_process,4907,552
41744,test_executor_process,0,744
41744,telemetry_process,1518133,4072
41744,processmonitor_process,796586,3288
41744,data_validation_process,0,3000
41744,
41744,ADAHRS_process,40480,2920
41744,Post_process,0,680
41744,read_interface_process,75360,784
41744,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41748,AHRS_process,0,3224
41748,ADU_process,42987,3000
41748,GPS_process,8747,3064
41748,EMS_process,16907,2760
41748,DIO_process,101067,2840
41748,actuator_cmd_process,0,864
41748,actuator_feedback_process,0,864
41748,CLAW_process,0,2656
41748,annunciator_process,0,2824
41749,FDIR_process,5813,552
41749,test_executor_process,0,744
41749,telemetry_process,0,4072
41749,processmonitor_process,885280,3288
41749,data_validation_process,0,3000
41749,
41749,ADAHRS_process,57760,2920
41749,Post_process,0,680
41749,read_interface_process,75360,784
41749,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41753,AHRS_process,40854,3224
41753,ADU_process,41653,3000
41753,GPS_process,9067,3064
41753,EMS_process,19147,2760
41753,DIO_process,94987,2840
41753,actuator_cmd_process,0,864
41753,actuator_feedback_process,0,864
41753,CLAW_process,0,2656
41753,annunciator_process,115040,2824
41754,FDIR_process,4960,552
41754,test_executor_process,0,744
41754,telemetry_process,0,4072
41754,processmonitor_process,800960,3288
41754,data_validation_process,0,3000
41754,
41754,ADAHRS_process,40747,2920
41754,Post_process,11253,680
41754,read_interface_process,72160,784
41754,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41758,AHRS_process,0,3224
41758,ADU_process,41653,3000
41758,GPS_process,7680,3064
41758,EMS_process,16586,2760
41758,DIO_process,108853,2840
41758,actuator_cmd_process,0,864
41758,actuator_feedback_process,89280,864
41759,CLAW_process,0,2656
41759,annunciator_process,0,2824
41759,FDIR_process,4960,552
41759,test_executor_process,5440,744
41759,telemetry_process,0,4072
41759,processmonitor_process,801174,3288
41759,data_validation_process,0,3000
41759,
41759,ADAHRS_process,40693,2920
41759,Post_process,0,680
41759,read_interface_process,72800,784
41759,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41763,AHRS_process,28266,3224
41763,ADU_process,41814,3000
41763,GPS_process,8000,3064
41763,EMS_process,16534,2760
41763,DIO_process,107040,2840
41763,actuator_cmd_process,0,864
41763,actuator_feedback_process,50400,864
41763,CLAW_process,0,2656
41764,annunciator_process,0,2824
41764,FDIR_process,5067,552
41764,test_executor_process,18613,744
41764,telemetry_process,0,4072
41764,processmonitor_process,799306,3288
41764,data_validation_process,1242080,3000
41764,
41764,ADAHRS_process,55414,2920
41764,Post_process,0,680
41764,read_interface_process,81707,784
41764,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41768,AHRS_process,0,3224
41768,ADU_process,57440,3000
41768,GPS_process,9120,3064
41768,EMS_process,17066,2760
41768,DIO_process,97867,2840
41768,actuator_cmd_process,0,864
41768,actuator_feedback_process,0,864
41769,CLAW_process,84480,2656
41769,annunciator_process,0,2824
41769,FDIR_process,5120,552
41769,test_executor_process,0,744
41769,telemetry_process,0,4072
41769,processmonitor_process,835200,3288
41769,data_validation_process,0,3000
41769,
41769,ADAHRS_process,41066,2920
41769,Post_process,0,680
41769,read_interface_process,78293,784
41769,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41773,AHRS_process,30454,3224
41773,ADU_process,42613,3000
41773,GPS_process,8053,3064
41773,EMS_process,16694,2760
41773,DIO_process,101600,2840
41773,actuator_cmd_process,0,864
41773,actuator_feedback_process,0,864
41773,CLAW_process,0,2656
41773,annunciator_process,0,2824
41774,FDIR_process,4960,552
41774,test_executor_process,0,744
41774,telemetry_process,0,4072
41774,processmonitor_process,812480,3288
41774,data_validation_process,0,3000
41774,
41774,ADAHRS_process,53600,2920
41774,Post_process,0,680
41774,read_interface_process,75040,784
41774,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41778,AHRS_process,0,3224
41778,ADU_process,41867,3000
41778,GPS_process,26240,3064
41778,EMS_process,30080,2760
41778,DIO_process,94506,2840
41778,actuator_cmd_process,66293,864
41778,actuator_feedback_process,0,864
41779,CLAW_process,0,2656
41779,annunciator_process,0,2824
41779,FDIR_process,4853,552
41779,test_executor_process,0,744
41779,telemetry_process,0,4072
41779,processmonitor_process,798080,3288
41779,data_validation_process,0,3000
41779,
41779,ADAHRS_process,40214,2920
41779,Post_process,0,680
41779,read_interface_process,73120,784
41779,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41783,AHRS_process,29440,3224
41783,ADU_process,43306,3000
41783,GPS_process,8320,3064
41783,EMS_process,17386,2760
41783,DIO_process,105227,2840
41783,actuator_cmd_process,91680,864
41783,actuator_feedback_process,0,864
41783,CLAW_process,0,2656
41783,annunciator_process,0,2824
41784,FDIR_process,5600,552
41784,test_executor_process,0,744
41784,telemetry_process,1587093,4072
41784,processmonitor_process,891574,3288
41784,data_validation_process,0,3000
41784,
41784,ADAHRS_process,41546,2920
41784,Post_process,0,680
41784,read_interface_process,76800,784
41784,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41788,AHRS_process,0,3224
41788,ADU_process,42347,3000
41788,GPS_process,21280,3064
41788,EMS_process,19520,2760
41788,DIO_process,95787,2840
41788,actuator_cmd_process,0,864
41788,actuator_feedback_process,0,864
41788,CLAW_process,0,2656
41788,annunciator_process,0,2824
41789,FDIR_process,5227,552
41789,test_executor_process,0,744
41789,telemetry_process,0,4072
41789,processmonitor_process,821226,3288
41789,data_validation_process,0,3000
41789,
41789,ADAHRS_process,41174,2920
41789,Post_process,0,680
41789,read_interface_process,74400,784
41789,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41793,AHRS_process,29226,3224
41793,ADU_process,41760,3000
41793,GPS_process,19093,3064
41793,EMS_process,19947,2760
41793,DIO_process,97226,2840
41793,actuator_cmd_process,0,864
41793,actuator_feedback_process,0,864
41793,CLAW_process,0,2656
41793,annunciator_process,117493,2824
41794,FDIR_process,4960,552
41794,test_executor_process,0,744
41794,telemetry_process,0,4072
41794,processmonitor_process,794454,3288
41794,data_validation_process,0,3000
41794,
41794,ADAHRS_process,39946,2920
41794,Post_process,11360,680
41794,read_interface_process,72640,784
41794,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41798,AHRS_process,0,3224
41798,ADU_process,41707,3000
41798,GPS_process,7840,3064
41798,EMS_process,16907,2760
41798,DIO_process,105654,2840
41798,actuator_cmd_process,0,864
41798,actuator_feedback_process,89014,864
41799,CLAW_process,0,2656
41799,annunciator_process,0,2824
41799,FDIR_process,5227,552
41799,test_executor_process,0,744
41799,telemetry_process,0,4072
41799,processmonitor_process,799520,3288
41799,data_validation_process,0,3000
41799,
41799,ADAHRS_process,40107,2920
41799,Post_process,0,680
41799,read_interface_process,73707,784
41799,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41803,AHRS_process,28320,3224
41803,ADU_process,41813,3000
41803,GPS_process,8214,3064
41803,EMS_process,16693,2760
41803,DIO_process,100533,2840
41803,actuator_cmd_process,0,864
41803,actuator_feedback_process,50986,864
41803,CLAW_process,0,2656
41803,annunciator_process,0,2824
41804,FDIR_process,5013,552
41804,test_executor_process,0,744
41804,telemetry_process,0,4072
41804,processmonitor_process,797280,3288
41804,data_validation_process,1169760,3000
41804,
41804,ADAHRS_process,54133,2920
41804,Post_process,0,680
41804,read_interface_process,78346,784
41804,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41808,AHRS_process,0,3224
41808,ADU_process,42027,3000
41808,GPS_process,19680,3064
41808,EMS_process,18720,2760
41808,DIO_process,98293,2840
41808,actuator_cmd_process,0,864
41808,actuator_feedback_process,0,864
41809,CLAW_process,83893,2656
41809,annunciator_process,0,2824
41809,FDIR_process,5227,552
41809,test_executor_process,0,744
41809,telemetry_process,0,4072
41809,processmonitor_process,821440,3288
41809,data_validation_process,0,3000
41809,
41809,ADAHRS_process,40800,2920
41809,Post_process,0,680
41809,read_interface_process,80214,784
41809,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41813,AHRS_process,29760,3224
41813,ADU_process,42186,3000
41813,GPS_process,8480,3064
41813,EMS_process,16693,2760
41813,DIO_process,97920,2840
41813,actuator_cmd_process,0,864
41813,actuator_feedback_process,0,864
41814,CLAW_process,0,2656
41814,annunciator_process,0,2824
41814,FDIR_process,4960,552
41814,test_executor_process,0,744
41814,telemetry_process,0,4072
41814,processmonitor_process,810240,3288
41814,data_validation_process,0,3000
41814,
41814,ADAHRS_process,54827,2920
41814,Post_process,0,680
41814,read_interface_process,74720,784
41814,  Scheduled time in ms ADU=5, AHRS=10 , GPS=5
41818,AHRS_process,0,3224
41818,ADU_process,42934,3000
41818,GPS_process,26720,3064
41818,EMS_process,16480,2760
41818,DIO_process,98240,2840
41818,actuator_cmd_process,66720,864
41818,actuator_feedback_process,0,864
41819,CLAW_process,0,2656
41819,annunciator_process,0,2824
41819,FDIR_process,5386,552
41819,test_executor_process,0,744
41819,telemetry_process,0,4072
41819,processmonitor_process,882400,3288
41819,data_validation_process,0,3000
41819,
41819,ADAHRS_process,54613,2920
41819,Post_process,0,680
41819,read_interface_process,74933,784
